source,target,weight,timestamp,text
1602177805084946432,1800994768618438912,0.0,2024-05-17,joe biden
1727524758571339776,1792212860254183424,1.0,2024-05-17,@ByronDonalds
1707035074984591360,1800609483145478400,0.0,2024-05-17,Biden Biden Biden Biden
1516861320875806720,1792343656453792512,1.0,2024-05-17,Biden
218954704,1801019007283187968,1.0,2024-05-17,GOP
1520100289570770944,1800934645904834560,0.0,2024-05-17,@fake_biden
335701887,1800663766776115712,0.0,2024-05-17,Biden Biden trUmp.
1464656188948287488,1801016103134474752,1.0,2024-05-17,@MAGA_set
1518676056684871680,1792231554434928896,0.0,2024-05-17,@Travis_4_Trump
37632528,1800718441684566016,0.0,2024-05-17,conservative
1072689508720762880,1801019626127499264,4.0,2024-05-17,@Travis_4_Trump President #TRUMP2024
706918859454939136,1801036376365781248,18.0,2024-05-17,Biden
1613583543023669248,1800844080311840768,0.0,2024-05-17,Joe Biden Joe
25050359,1792284976580374784,1.0,2024-05-17,@GOP trump Trump
2986239296,1792402466044264448,2.0,2024-05-17,@maga2kyo1
2374479370,1801031172836708352,2.0,2024-05-17,Trump biden
1385199344266080256,1801000762673176832,0.0,2024-05-17,Trump shit.Biden
1518938443690102784,1800917455084425728,0.0,2024-05-17,Biden
1603841812044529664,1801008370117189888,2.0,2024-05-17,@JoeBiden
3318761867,1801039052491157504,2.0,2024-05-17,"Conservative, Conservative"
1695193884769271808,1792347508368421120,413.0,2024-05-17,Trump
1454880732875268096,1792228091827519488,1.0,2024-05-17,president
2829662918,1792147475739869696,1.0,2024-05-17,Trump
